ID,Affect, Article, Cause, Certain, Cogproc, Discrep, Insight, Motion, Negate, Negemo, They, SheHe, Prep, Ppron, Posemo, I, We, See, Hear, Social, Space, Tentat, Time, Conj, Excl, Incl, FocusPresent, FocusFuture, FocusPast, Differ, Reward, Risk, Quant, Compare, Swear, Netspeak, Interrog, You,Conj, Affiliation, Power,NN, NNP, PRP, PRP$, WP, DT, WDT, CD, RB, UH, VB, JJ, VBD, VBG, VBN, VBP, VBZ, MD,avg word length,Content Diversity,noun phrase count,noun phrase avg length,redundancy,sentences,words,big words,words captured %,syllables,syllables per word,flesh kincaid,fog index,smog index,avg words per sentence,NP avg length,stop words %,capital words,label,,
215,5,0,1,0,6,2,0,1,2,2,0,0,5,7,3,7,0,1,0,2,0,2,5,4,3,1,6,3,2,3,1,0,1,1,0,0,0,0,4,1,0,7,0,1,0,0,1,0,0,4,0,2,5,1,2,0,0,2,1,0,3.730769231,0,0.787234043,6,1.5,1,5,52,5,0.010532651,70,1.346153846,4.350615385,7.236923077,8.238735603,10.4,1.5,0.446808511,4,1
216,3,1,1,0,4,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,0,2,0,2,1,0,2,0,0,1,1,0,1,0,0,2,2,0,2,0,0,5,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,1,0,3.428571429,1,1,4,2,0.875,2,14,1,0.003310262,17,1.214285714,1.468571429,5.657142857,7.16862163,7,2,0.428571429,1,0
217,1,1,0,0,0,0,0,0,0,1,0,0,2,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,1,0,0,0,10,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1.821428571,0,0.863636364,7,3,0.636363636,3,28,1,0.003310262,29,1.035714286,0.271428571,3.733333333,3.1291,9.333333333,3,0.5,15,0
218,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.545454545,0,1,9,1.111111111,0.333333333,3,11,1,0.000601866,12,1.090909091,-1.287272727,1.466666667,3.1291,3.666666667,1.111111111,0.25,11,0
219,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,4.25,1,1,2,2.5,0.6,1,8,1,0.000902799,10,1.25,2.28,3.2,3.1291,8,2.5,0.285714286,0,0
220,1,1,0,0,1,0,1,0,0,0,0,0,1,4,1,3,0,1,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,1,1,0,0,0,4,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.263157895,1,1,5,1.4,1,2,19,2,0.003310262,24,1.263157895,3.020263158,5.905263158,7.16862163,9.5,1.4,0.5,4,1
221,2,2,0,1,2,1,0,0,0,0,0,0,1,1,2,0,0,0,0,2,2,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,4.357142857,1,1,3,2.666666667,0.571428571,1,14,1,0.002708396,19,1.357142857,5.884285714,8.457142857,8.841846275,14,2.666666667,0.461538462,0,0
222,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,2,0,1,0,0,0,1,0,3,0,1,0,1,0,1,0,0,0,0,0,0,5,0,0,1,0,3,0,0,0,0,0,3,1,0,0,1,0,1,1,4.117647059,0,0.941176471,5,2,1,1,17,2,0.003310262,22,1.294117647,6.310588235,9.152941176,8.841846275,17,2,0.470588235,0,0
223,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3.571428571,1,1,2,1.5,1,1,7,1,0.000902799,9,1.285714286,2.311428571,2.8,3.1291,7,1.5,0.571428571,1,1
224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.5,1,1,1,2,1,1,4,1,0.000300933,6,1.5,3.67,11.6,8.841846275,4,2,0.5,0,0
225,1,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.375,0,0.857142857,2,1.5,0.5,2,8,1,0.001504664,9,1.125,-0.755,1.6,3.1291,4,1.5,0.428571429,0,0
226,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,4.375,1,1,3,1.333333333,0.166666667,3,8,1,0.000902799,13,1.625,4.625,6.066666667,6.4273556,2.666666667,1.333333333,0.142857143,2,0
227,3,0,1,0,2,0,1,0,1,0,0,0,0,2,3,1,1,0,1,2,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2,0,3,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,3.846153846,1,1,2,2,0.857142857,1,13,1,0.002708396,16,1.230769231,4.003076923,8.276923077,8.841846275,13,2,0.461538462,0,0
228,0,0,1,0,2,1,0,1,0,0,0,0,1,1,0,0,0,2,1,1,0,1,0,2,1,1,2,0,1,1,0,0,1,1,0,0,1,1,2,0,0,1,0,1,0,0,1,0,0,2,0,1,1,1,0,0,1,0,1,1,3.538461538,1,1,2,2,1.333333333,1,13,0,0.002708396,13,1,1.28,5.2,3.1291,13,2,0.538461538,0,0
229,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.142857143,1,1,1,3,1,1,7,0,0.001504664,8,1.142857143,0.625714286,2.8,3.1291,7,3,0.5,0,0
230,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,3.4,1,1,5,1.6,1,4,15,0,0.001805597,18,1.2,0.0325,1.5,3.1291,3.75,1.6,0.454545455,4,0
231,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4,1,1,2,1,1,2,5,2,0.001203732,8,1.6,4.265,9,7.16862163,2.5,1,0.5,0,1
232,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,4.333333333,1,1,1,2,1.333333333,1,6,1,0.000902799,8,1.333333333,2.483333333,9.066666667,8.841846275,6,2,0.5,0,0
233,2,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,0,3.833333333,1,1,1,2,0.4,1,6,0,0.001203732,7,1.166666667,0.516666667,2.4,3.1291,6,2,0.166666667,1,0
234,2,1,1,1,2,0,0,1,0,0,0,1,0,3,2,1,0,0,2,3,1,0,0,2,1,1,3,0,0,0,1,0,0,0,0,0,1,1,2,0,0,4,0,1,1,1,1,0,0,3,0,0,3,0,0,0,0,1,2,0,3.952380952,1,1,5,2,1,5,21,2,0.004814926,24,1.142857143,-0.466285714,3.584761905,5.683917802,4.2,2,0.5,1,0
235,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,3.363636364,0,0.9,3,2.333333333,1.2,1,11,1,0.002407463,13,1.181818182,2.645454545,4.4,3.1291,11,2.333333333,0.5,0,0
236,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4.5,1,1,1,2,1,1,4,1,0.000601866,5,1.25,0.72,1.6,3.1291,4,2,0.5,0,0
237,2,0,0,1,1,0,0,0,0,2,0,0,0,3,0,2,1,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,2,0,0,0,1,1,0,5,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,4.266666667,1,1,4,2.25,0.454545455,2,15,2,0.002407463,18,1.2,1.495,3,3.1291,7.5,2.25,0.266666667,1,0
238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,1,1,1,1,0,2,2,1,0,5,2.5,14.3,20.4,7.16862163,1,1,0,0,0
239,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.111111111,1,1,2,2,0.75,1,9,2,0.001504664,12,1.333333333,3.653333333,8.044444444,8.841846275,9,2,0.428571429,0,0
240,1,1,1,0,2,0,1,0,0,1,0,0,1,2,0,2,0,1,0,1,2,0,1,2,0,0,4,0,0,0,0,0,1,1,1,0,3,0,2,0,0,2,0,0,0,1,1,0,2,1,0,0,2,0,0,0,2,0,0,0,3.3125,0,0.916666667,7,2.142857143,1.083333333,4,32,3,0.004513993,37,1.15625,1.17375,3.2,3.1291,8,2.142857143,0.5,2,0
241,2,1,0,0,1,0,0,0,1,1,0,1,3,3,1,0,0,0,4,8,2,0,4,3,2,1,6,0,0,1,0,0,0,0,2,1,1,2,3,0,0,5,0,2,2,1,3,0,0,5,0,1,2,1,1,0,1,0,3,0,3.578947368,0,0.891891892,10,1.5,1.466666667,10,38,1,0.008125188,44,1.157894737,-0.444842105,2.572631579,4.935628992,3.8,1.5,0.594594595,0,0
242,1,1,1,0,2,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,1,0,1,1,1,0,2,0,3,1,2,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,2,0,0,1,0,0,1,2,0,0,1,0,2,1,3.45,0,0.944444444,4,2,1.375,2,20,1,0.003611195,23,1.15,1.88,6,7.16862163,10,2,0.555555556,0,0
243,0,0,1,0,3,0,0,0,1,0,0,0,0,2,0,2,0,1,0,1,0,1,0,1,1,0,2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.555555556,1,1,2,1.5,1.25,1,9,2,0.00210653,10,1.111111111,1.031111111,3.6,3.1291,9,1.5,0.5,1,0
244,5,2,1,0,4,0,1,0,2,4,0,1,2,2,1,1,0,0,0,1,1,1,0,3,0,0,9,0,0,1,0,0,2,0,3,0,1,0,3,0,2,7,0,1,0,0,3,1,1,3,0,0,6,1,1,0,2,0,3,0,3.632653061,0,0.744680851,9,2.111111111,1.217391304,6,49,3,0.007222389,56,1.142857143,1.080714286,4.082993197,5.461318901,8.166666667,2.111111111,0.510638298,0,0
245,1,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,4.545454545,0,1,2,2.5,0.8,1,11,4,0.001504664,17,1.545454545,6.936363636,11.67272727,11.20814326,11,2.5,0.444444444,1,0
246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,4.4,1,1,2,2,0.666666667,1,5,0,0,6,1.2,0.52,2,3.1291,5,2,0.4,0,0
247,4,0,0,0,1,0,1,1,0,2,0,2,5,3,2,0,1,0,0,8,2,0,2,1,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,3,3,10,0,2,1,0,0,0,0,2,0,1,7,2,4,0,1,0,4,0,6.886363636,0,0.853658537,8,2.5,0.464285714,5,44,11,0.006921457,78,1.772727273,8.760181818,8.974545455,9.3871,8.8,2.5,0.317073171,7,1
248,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,5,1,0,1,2,0,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0.928571429,6,1.666666667,0.4,2,17,3,0.002407463,21,1.235294118,2.301470588,5.752941176,7.16862163,8.5,1.666666667,0.285714286,0,0
249,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,2,0,1,2,1,0.000601866,4,2,8.79,20.8,8.841846275,2,2,0,2,0
250,1,0,1,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,1,2,1,0,2,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,0,1,0,5.105263158,0,0.9375,5,2,1,3,19,7,0.00210653,24,1.263157895,1.785263158,2.533333333,3.1291,6.333333333,2,0.5,1,0
251,0,2,0,0,1,1,0,0,0,0,0,0,6,1,0,1,0,2,1,0,5,0,1,1,1,3,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,2,0,0,2,0,0,2,1,0,0,0,1,0,0,4,0,0.826086957,6,2,1.4,2,27,2,0.004513993,29,1.074074074,2.349074074,5.4,3.1291,13.5,2,0.565217391,0,0
252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,1,3.75,0,0.875,1,2,3,1,8,0,0.001805597,8,1,-0.67,3.2,3.1291,8,2,0.75,0,0
253,1,1,0,0,0,0,0,1,0,0,1,0,2,4,1,3,0,0,0,5,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,1,0,0,3,0,1,0,1,1,0,0,0,0,0,3.333333333,0,0.875,3,2,1.285714286,4,18,1,0.00421306,23,1.277777778,1.242777778,4.022222222,5.985473137,4.5,2,0.5625,2,0
254,2,2,2,1,8,1,1,0,0,1,0,0,6,2,1,2,0,3,0,0,3,2,0,2,2,3,6,0,1,1,1,1,3,1,0,0,2,0,2,0,0,4,0,1,0,0,5,0,0,2,0,2,4,2,0,0,0,0,1,0,3.911111111,0,0.833333333,7,2.285714286,1.625,3,45,5,0.008426121,56,1.244444444,4.944444444,7.777777778,7.793537801,15,2.285714286,0.619047619,2,0
255,2,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,4,1,1,4,1.5,0.6,2,10,0,0.001504664,13,1.3,1.7,6,7.16862163,5,1.5,0.444444444,0,0
256,1,0,0,0,2,0,1,1,0,0,2,0,2,4,1,2,0,0,0,5,1,0,1,0,0,1,3,0,0,1,0,0,2,2,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,3,0,3,0,0,0,0,0,0,0,0,4.391304348,0,0.954545455,5,1.4,0.909090909,4,23,4,0.003611195,29,1.260869565,1.53076087,2.3,3.1291,5.75,1.4,0.5,1,1
257,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,3.75,1,1,1,3,0.8,1,8,0,0.001504664,9,1.125,0.805,3.2,3.1291,8,3,0.375,0,0
258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.5,1,1,2,2,0,1,4,1,0.000300933,6,1.5,3.67,1.6,3.1291,4,2,0,0,0
259,2,2,0,0,2,2,0,0,0,0,0,0,2,2,2,1,0,1,0,2,1,1,1,3,1,2,2,1,0,1,0,0,0,0,0,0,0,1,3,0,0,6,0,1,0,0,2,0,0,0,0,3,2,0,0,0,0,2,0,0,4.185185185,0,0.962962963,7,1.571428571,0.866666667,3,27,4,0.004513993,34,1.259259259,2.779259259,5.081481481,6.4273556,9,1.571428571,0.444444444,1,1
260,4,6,4,0,9,1,2,4,0,1,2,0,22,7,3,3,0,4,2,11,15,2,5,10,2,6,10,2,8,0,3,0,7,2,1,0,4,2,10,3,3,9,0,3,1,1,5,0,0,5,0,5,9,4,7,0,1,3,7,0,4.034722222,0,0.633587786,25,1.64,1.4,14,144,19,0.027384893,180,1.25,3.171428571,6.614285714,7.709486992,10.28571429,1.64,0.580152672,3,0
261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.666666667,1,1,1,2,0.5,1,3,1,0.000300933,4,1.333333333,1.313333333,1.2,3.1291,3,2,0.333333333,0,1
262,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,1,0,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,4.461538462,0,0.916666667,4,2,0.571428571,1,13,3,0.002407463,15,1.153846154,3.095384615,5.2,3.1291,13,2,0.416666667,10,0
263,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0.000300933,1,1,-3.4,0.4,3.1291,1,0,0,0,0
264,1,2,0,0,1,1,0,0,0,0,0,0,4,2,1,0,0,1,1,3,2,1,1,1,1,0,5,0,0,1,1,0,1,0,0,0,0,2,1,0,0,2,0,1,0,0,2,0,0,0,0,1,3,0,0,0,2,1,1,0,3.739130435,0,0.863636364,3,2.666666667,1.625,2,23,1,0.004814926,25,1.086956522,1.721086957,6.339130435,7.16862163,11.5,2.666666667,0.636363636,0,0
265,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,2,0,1,1,0,2,1,0,0,0,1,0,1,1,3.619047619,1,1,4,2.5,1.571428571,1,21,1,0.003310262,24,1.142857143,6.085714286,8.4,3.1291,21,2.5,0.588235294,0,0
266,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,2.6,1,1,2,2,0.666666667,1,5,0,0.000902799,5,1,-1.84,2,3.1291,5,2,0.4,1,0
267,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,2,0,1,0,4,0,0.909090909,2,2.5,1.75,2,12,2,0.00210653,15,1.25,1.5,5.733333333,7.16862163,6,2.5,0.636363636,11,0
268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,1,1,1,0,1,1,1,0,10,10,102.8,40.4,8.841846275,1,1,0,0,1
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.33333333,1,1,1,3,0,1,3,2,0,5,1.666666667,5.246666667,1.2,3.1291,3,3,0,0,0
270,2,2,0,0,0,0,0,0,0,1,0,1,2,1,1,0,0,0,0,1,1,0,1,2,0,2,3,1,0,0,1,0,1,2,0,0,0,0,2,0,1,4,0,1,0,0,1,0,0,2,0,1,1,0,0,0,2,0,1,0,3.913043478,0,0.863636364,4,2.75,0.909090909,2,23,1,0.004513993,28,1.217391304,3.260217391,6.339130435,7.16862163,11.5,2.75,0.5,1,0
271,0,1,0,2,3,0,0,0,1,0,0,0,8,1,0,0,0,0,0,2,5,0,1,0,1,1,1,0,0,1,0,0,1,2,0,0,0,1,0,0,0,4,0,1,0,0,2,0,0,2,0,0,1,0,1,0,1,0,0,0,4.034482759,0,0.916666667,5,2,1.4,2,29,4,0.005115859,36,1.24137931,4.713275862,5.8,3.1291,14.5,2,0.583333333,1,0
272,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,4.75,1,1,1,2,1,1,4,1,0.000902799,7,1.75,6.62,11.6,8.841846275,4,2,0.5,0,0
273,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,2,0,0,0,1,0,2,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,4,0,2,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,3.866666667,1,1,3,2.333333333,0.555555556,1,15,0,0.002407463,16,1.066666667,2.846666667,6,3.1291,15,2.333333333,0.357142857,0,1
274,2,2,1,0,4,1,2,0,0,2,0,0,2,2,0,0,0,0,2,3,0,0,1,1,0,0,6,0,0,0,0,0,0,0,3,0,2,2,1,0,0,5,0,1,1,1,2,0,0,0,0,1,0,1,1,0,1,0,1,1,3.9,0,0.85,6,1.666666667,0.818181818,1,20,1,0.004814926,22,1.1,5.19,8,3.1291,20,1.666666667,0.45,0,0
275,0,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,1,0,2,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.222222222,1,1,1,2,2,1,9,0,0.00210653,9,1,-0.28,3.6,3.1291,9,2,0.666666667,0,0
276,2,2,0,0,1,0,0,2,0,1,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,4,0,1,0,0,0,1,1,0,1,1,0,0,0,0,5,0,0,0,1,2,0,0,1,0,0,2,0,0,0,3,0,2,0,4.318181818,0,0.95,5,2.2,0.727272727,3,22,2,0.003912128,24,1.090909091,0.142727273,2.933333333,3.1291,7.333333333,2.2,0.45,7,0
277,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,3,0,0,0,2,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.666666667,1,1,4,1.75,0.875,1,15,4,0.003009329,23,1.533333333,8.353333333,11.33333333,11.20814326,15,1.75,0.466666667,1,1
278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,4.888888889,1,1,2,2,1,1,9,1,0.001203732,9,1,-0.28,3.6,3.1291,9,2,0.5,0,0
279,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.5,1,1,0,0,3,1,6,1,0.000902799,7,1.166666667,0.516666667,2.4,3.1291,6,0,0.75,1,0
280,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,1,1,0,0,0,1,1,1,5.785714286,1,1,5,1.4,0.555555556,1,14,3,0.00210653,19,1.357142857,5.884285714,8.457142857,8.841846275,14,1.4,0.357142857,0,0
281,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,2,1,0,3,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,4.5625,1,1,4,1.5,1.8,1,16,2,0.002407463,19,1.1875,4.6625,6.4,3.1291,16,1.5,0.642857143,0,0
282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,1,1,2,2,1,1,4,1,0.000601866,5,1.25,0.72,1.6,3.1291,4,2,0.5,0,0
283,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,1,0,0,0,4.9,0,0.9,2,2.5,0.428571429,1,10,3,0.001805597,16,1.6,7.19,8,8.841846275,10,2.5,0.3,0,0
284,3,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6.285714286,1,1,2,1,0.333333333,1,7,4,0.001203732,10,1.428571429,3.997142857,2.8,3.1291,7,1,0.25,0,0
285,1,2,0,0,5,2,1,0,0,0,0,0,3,1,1,1,0,0,0,0,3,2,1,2,2,0,1,0,3,2,0,0,2,2,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,3,0,2,2,1,0,0,1,1,1,0,3.75,0,0.916666667,4,1.5,1.166666667,2,24,3,0.005416792,30,1.25,3.84,6.466666667,7.16862163,12,1.5,0.5,1,0
